0 verbose cli /usr/bin/node /usr/bin/npm
1 info using npm@11.11.0
2 info using node@v24.14.1
3 silly config load:file:/usr/lib/node_modules/npm/npmrc
4 silly config load:file:/mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork/.npmrc
5 silly config load:file:/home/h/.npmrc
6 silly config load:file:/home/h/.npm-global/etc/npmrc
7 verbose title npm ci
8 verbose argv "ci" "--cache" "./npm-cache" "--no-audit" "--no-fund"
9 verbose logfile logs-max:10 dir:/mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork/npm-cache/_logs/2026-08-17T04_08_50_005Z-
10 verbose logfile /mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork/npm-cache/_logs/2026-08-17T04_08_50_005Z-debug-0.log
11 silly logfile done cleaning log files
959 silly ADD node_modules/@csstools/css-syntax-patches-for-csstree
960 silly ADD node_modules/@csstools/css-parser-algorithms
961 silly ADD node_modules/@csstools/css-color-parser
962 silly ADD node_modules/@csstools/css-calc
963 silly ADD node_modules/@csstools/color-helpers
964 silly ADD node_modules/@bramus/specificity
965 silly ADD node_modules/@babel/runtime
966 silly ADD node_modules/@babel/helper-validator-identifier
967 silly ADD node_modules/@babel/code-frame
968 silly ADD node_modules/@asamuzakjp/nwsapi
969 silly ADD node_modules/@asamuzakjp/generational-cache
970 silly ADD node_modules/@asamuzakjp/dom-selector
971 silly ADD node_modules/@asamuzakjp/css-color
972 verbose cwd /mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork
973 verbose os Linux 6.18.33.2-microsoft-standard-WSL2
974 verbose node v24.14.1
975 verbose npm  v11.11.0
976 notice
976 notice New minor version of npm available! 11.11.0 -> 11.19.0
976 notice Changelog: https://github.com/npm/cli/releases/tag/v11.19.0
976 notice To update run: npm install -g npm@11.19.0
976 notice  { force: true, Symbol(proc-log.meta): true }
977 verbose exit 0
978 info ok
